sim|population|distance|rating|states|counties|wfos|hospitals|hospitalbeds|mobileparks|mobilehomes|psubstations|plines|slon|slat|elon|elat
5857|400|23.1234|3|MN|27079|MPX|1|25|0|0|2|4|-95.4263|44.4722|-95.0664|44.6874
5857|752|0.5284|0|MN|27009|MPX|0|0|0|0|0|0|-93.8521|45.7132|-93.8447|45.7188
5859|96|2.6076|0|MN|27145|MPX|0|0|0|0|0|0|-95.7146|45.2475|-95.6804|45.2766
5859|96|5.3795|1|MN|27067,27121|MPX|0|0|0|0|0|0|-95.087|45.4191|-95.0785|45.4967
5859|512|1.0649|0|MN|27171|MPX|0|0|0|0|0|0|-93.9534|45.0922|-93.9381|45.1032
5859|464|1.5567|2|MN|27145|MPX|0|0|0|0|0|0|-94.1405|45.4051|-94.1217|45.4234
5859|96|1.5072|0|MN|27063|FSD,MPX|0|0|0|0|0|0|-93.7002|45.8868|-93.6766|45.9012
5859|64|1.6801|0|MN|27033|FSD|0|0|0|0|0|0|-93.4172|44.8152|-93.3951|44.8338
5859|1360|4.7168|2|MN|27025,27059|MPX|0|0|0|0|0|0|-93.1133|45.5966|-93.0347|45.6371
5863|80|0.829|1|MN|27091|MPX|0|0|0|0|0|0|-94.4679|44.043|-94.4522|44.0471
5868|80|6.8815|3|MN|27129|MPX|0|0|0|0|0|0|-95.1103|44.6992|-95.0032|44.7634
5868|64|2.1667|0|MN|27033|FSD|0|0|0|0|0|0|-95.3701|43.9589|-95.3348|43.9774
5868|48|0.0016|0|MN|27165|MPX|0|0|0|0|0|0|-94.7816|44.1285|-94.7816|44.1285
5868|5424|3.7526|1|MN|27053|MPX|0|0|0|0|0|0|-93.7012|44.9622|-93.6395|44.9945
5872|48|2.0552|0|MN|27063|FSD|0|0|0|0|1|0|-95.0967|43.8521|-95.0608|43.8668
5872|4640|0.9292|0|MN|27141|MPX|0|0|0|0|0|0|-93.7909|45.4411|-93.7762|45.4497
5878|528|3.4201|1|WI|55093|MPX|0|0|0|0|0|0|-95.645|44.8669|-95.605|44.9075
5878|64|4.048|1|MN|27023|MPX|0|0|0|0|0|0|-95.5291|45.0883|-95.4584|45.1191
5879|8656|3.1827|1|MN|27003|MPX|0|0|1|125|0|0|-92.9872|45.2182|-92.9566|45.2589
5879|288|0.0103|0|MN|27097|MPX|0|0|0|0|0|0|-94.2223|45.9253|-94.2221|45.9253
5879|640|1.0811|0|MN|27013|MPX|0|0|1|75|0|0|-93.9123|44.1265|-93.8939|44.1349
5884|64|0.5554|1|MN|27101|FSD|0|0|0|0|0|0|-95.6953|44.2374|-95.6872|44.243
5889|64|1.4039|1|MN|27165|MPX|0|0|0|0|0|0|-94.5213|44.0251|-94.497|44.0354
5889|112|1.7135|0|MN|27039|ARX|0|0|0|0|2|2|-92.8482|44.0088|-92.8235|44.026
5889|224|0.3113|2|MN|27059|MPX|0|0|0|0|0|0|-93.3331|45.7704|-93.3283|45.7734
5890|384|0.0753|1|MN|27047|MPX|0|0|0|0|0|0|-93.0071|45.7812|-93.0058|45.7819
5891|112|1.1007|0|IA|19195|DMX|0|0|0|0|0|0|-93.2286|43.4613|-93.2105|43.4702
5892|304|0.0645|0|WI|55093|MPX|0|0|0|0|0|0|-92.3203|44.8889|-92.3192|44.8893
5892|96|0.0974|0|MN|27099|ARX|0|0|0|0|0|0|-92.825|43.8275|-92.8236|43.8285
5892|192|6.0237|3|MN|27091,27165|MPX|0|0|0|0|0|0|-94.5509|43.9044|-94.4703|43.9694
5892|4416|0.7379|0|MN|27127|MPX|0|0|0|0|0|0|-95.0325|44.5711|-95.0194|44.5762
5894|2656|2.6974|1|MN|27171|MPX|0|0|0|0|0|0|-93.9452|45.0828|-93.9023|45.1074
5895|688|0.4357|0|MN|27165|MPX|0|0|0|0|0|0|-94.7367|43.9979|-94.7289|44.0007
5895|1280|2.3228|1|MN|27059|MPX|0|0|0|0|1|2|-93.0536|45.4701|-93.0142|45.4893
5895|128|6.822|2|MN|27033,27127|MPX|0|0|0|0|0|0|-95.3291|44.2274|-95.246|44.3062
5896|176|0.0682|1|MN|27067|MPX|0|0|0|0|0|0|-94.9817|45.0192|-94.9805|45.0197
5896|192|5.4038|0|MN|27173|MPX|0|0|0|0|0|0|-95.7106|44.8809|-95.6038|44.9009
5896|112|0.909|0|MN|27015|MPX|0|0|0|0|0|0|-94.7845|44.466|-94.77|44.4742
5896|112|0.0416|1|MN|27033|MPX|0|0|0|0|0|0|-95.4095|44.2132|-95.4087|44.2135
5896|32|4.9161|1|MN|27105|FSD|0|0|0|0|0|0|-93.7581|45.945|-93.6751|45.9866
5896|80|1.3424|0|IA|19189|DMX|0|0|0|0|0|0|-93.6005|43.437|-93.5789|43.4484
5898|64|0.8144|1|MN|27121|MPX|0|0|0|0|0|0|-95.4991|45.4975|-95.4882|45.5065
5900|704|2.5892|0|MN|27065,27115|DLH|0|0|1|25|0|0|-93.0602|45.8707|-93.0189|45.8947
5900|80|2.1288|0|MN|27033|FSD,MPX|0|0|0|0|0|0|-94.8846|44.042|-94.8487|44.0588
5900|2352|0.7043|2|MN|27003|MPX|0|0|0|0|0|0|-93.1947|45.3766|-93.183|45.3826
5902|896|0.914|0|MN|27059|MPX|0|0|1|75|0|0|-93.0977|45.4856|-93.0856|45.4957
5905|112|3.9045|0|MN|27063,27105|FSD|0|0|0|0|2|5|-95.4627|43.5883|-95.3988|43.6208
5907|1680|2.7328|1|MN|27085|MPX|0|0|0|0|0|0|-94.235|44.8108|-94.1988|44.8409
5908|144|0.9523|0|MN|27083|FSD|0|0|0|0|0|0|-94.9708|44.9844|-94.9551|44.9927
5908|80|0.5353|1|MN|27093|MPX|0|0|0|0|0|0|-94.6685|45.1862|-94.6592|45.1904
5912|976|1.3936|0|MN|27085|MPX|0|0|0|0|0|0|-94.2693|44.4758|-94.2541|44.4928
5913|176|0.6215|2|MN|27091|MPX|0|0|0|0|0|0|-94.2956|43.7545|-94.2894|43.7624
5914|768|3.5039|1|MN|27171|MPX|0|0|1|25|4|9|-94.0422|45.1938|-94.011|45.2395
5917|5360|0.5612|0|MN,WI|27163,55109|MPX|0|0|0|0|1|1|-92.7488|45.1417|-92.7383|45.1449
5922|96|0.2989|2|MN|27099|ARX|0|0|0|0|0|0|-92.9505|43.6257|-92.9457|43.6283
5922|176|1.034|0|MN|27097|MPX|0|0|0|0|0|0|-93.9285|45.8831|-93.9105|45.8913
5924|80|2.5374|1|MN|27063|FSD|0|0|0|0|0|0|-95.3861|43.825|-95.362|43.8573
5928|176|2.9009|1|MN|27131|MPX|0|0|0|0|0|0|-93.286|44.2979|-93.2714|44.3386
5928|576|5.0557|1|MN|27049|MPX|0|0|1|25|3|11|-92.6939|44.5316|-92.6314|44.5897
5930|3024|3.9853|2|MN|27171|MPX|0|0|0|0|1|2|-93.7096|45.3108|-93.6355|45.3355
5931|608|11.8711|2|MN|27095|DLH,MPX|0|0|1|25|0|0|-93.6305|46.0537|-93.4389|46.1626
5933|320|0.7598|0|MN|27141|MPX|0|0|0|0|0|0|-93.6456|45.6027|-93.6356|45.6112
5933|32|0.8273|0|MN|27129|MPX|0|0|0|0|0|0|-94.7186|44.91|-94.7033|44.915
5934|64|1.4483|1|MN|27121|MPX|0|0|0|0|1|0|-95.1564|45.4882|-95.1319|45.5002
5937|80|0.6292|1|MN|27173|MPX|0|0|0|0|0|0|-95.9085|44.8494|-95.8963|44.8522
5938|528|2.6553|1|MN|27131|MPX|0|0|0|0|0|0|-94.3807|43.5169|-94.357|43.5513
5940|1328|1.0195|0|MN|27023|MPX|0|0|0|0|0|0|-95.3261|44.9945|-95.3113|45.0049
5951|1024|1.5929|1|IA|19063|DMX|0|0|0|0|0|0|-94.4262|43.4273|-94.4078|43.446
5951|80|1.6888|1|MN|27083|FSD|0|0|0|0|0|0|-95.6429|44.474|-95.6104|44.4817
5956|352|7.7062|1|MN|27013|MPX|0|0|0|0|0|0|-93.9654|44.0201|-93.8141|44.0446
5957|112|1.8387|3|MN|27091|MPX|0|0|0|0|1|0|-94.4532|43.7624|-94.4276|43.7815
5958|64|2.1097|1|MN|27023|MPX|0|0|0|0|0|0|-95.2912|44.9509|-95.2584|44.9708
5959|464|7.1727|2|MN|27173|MPX|0|0|0|0|0|0|-95.6265|44.6938|-95.5178|44.7631
5959|160|0.9995|0|MN|27095,27097|MPX|0|0|0|0|0|0|-93.7282|45.9502|-93.7121|45.9594
5959|19568|0.6454|0|MN|27003|MPX|0|0|0|0|0|0|-93.3271|45.2484|-93.3156|45.2531
5959|464|1.5272|1|MN|27171|MPX|0|0|0|0|0|0|-94.2629|43.4986|-94.2442|43.5161
5959|48|0.3413|1|MN|27127|MPX|0|0|0|0|0|0|-95.1354|44.4617|-95.1324|44.4662
5959|6544|0.6471|0|MN|27003|MPX|0|0|0|0|0|0|-93.3788|45.2846|-93.3676|45.2897
5963|1168|0.275|1|MN|27019|MPX|0|0|0|0|0|0|-93.8373|44.9866|-93.8318|44.9872
5964|144|1.5241|0|MN|27049|MPX|0|0|0|0|0|0|-92.8036|44.265|-92.7805|44.2796
5965|2544|20.4141|3|MN|27041,27121|MPX|0|0|1|25|2|2|-95.3681|45.6699|-95.1214|45.9101
5972|160|1.0569|1|MN|27037|MPX|0|0|0|0|0|0|-92.8917|44.5911|-92.8733|44.599
5972|5264|1.3018|0|MN|27139|MPX|0|0|0|0|2|8|-93.2746|44.5925|-93.2513|44.6015
5973|2160|0.7311|0|MN|27171|MPX|0|0|0|0|0|0|-93.9|45.1282|-93.8903|45.1363
5973|96|1.2197|0|MN|27129|MPX|0|0|0|0|0|0|-94.9228|44.6159|-94.902|44.6255
5973|2080|1.4979|1|MN|27003|MPX|0|0|0|0|0|0|-93.3942|45.3458|-93.3716|45.3606
5973|96|3.0401|3|MN|27129|MPX|0|0|0|0|0|0|-95.1312|44.7581|-95.0735|44.7743
5973|2960|3.1979|1|MN|27003|MPX|0|0|0|0|1|2|-93.074|45.2672|-93.0179|45.2914
5973|32|2.4913|3|MN|27127|MPX|0|0|0|0|0|0|-95.5802|45.4279|-95.5345|45.4444
5981|48|1.0565|0|MN|27151|MPX|0|0|0|0|0|0|-95.3507|45.3143|-95.3375|45.3264
5983|80|0.2566|0|MN|27013|MPX|0|0|0|0|0|0|-94.2764|44.0363|-94.2755|44.0399
5983|416|0.8119|0|MN|27097,27145|MPX|0|0|0|0|0|0|-94.3418|45.8324|-94.3288|45.84
5986|17312|0.1136|0|MN|27163|MPX|0|0|0|0|0|0|-92.877|44.8712|-92.8751|44.8722
5986|80|1.4358|2|MN|27173|MPX|0|0|0|0|0|0|-95.433|44.6133|-95.4041|44.6158
5986|128|0.7389|0|MN|27083|MPX|0|0|0|0|0|0|-95.6114|44.5343|-95.5992|44.5405
5989|912|1.2258|0|MN|27079|MPX|0|0|0|0|0|0|-93.7711|44.3775|-93.7547|44.3908
5989|64|2.9614|1|MN|27063|FSD|0|0|0|0|0|0|-95.2055|43.7846|-95.151|43.8015
5990|224|1.7762|1|MN|27047|ARX,MPX|0|0|0|0|0|0|-95.9326|44.6765|-95.9043|44.6925
5995|112|1.2503|1|MN|27091|MPX|0|0|0|0|0|0|-94.7069|43.6459|-94.6833|43.6519
5996|16|0.2588|0|MN|27073|MPX|0|0|0|0|0|0|-96.0337|45.1658|-96.0307|45.1689
5996|3040|0.579|1|MN|27025|MPX|0|0|3|75|3|6|-92.8228|45.3682|-92.8125|45.3724
5998|32|0.1166|0|MN|27129|MPX|0|0|0|0|0|0|-95.0144|44.7505|-95.0128|44.7517
6003|592|4.5578|1|MN|27171|MPX|0|0|0|0|0|0|-94.036|45.2042|-93.9989|45.2648
6003|160|1.4371|0|IA|19109|DMX|0|0|0|0|0|0|-94.1072|43.4518|-94.0858|43.4656
6003|48|0.6199|1|IA|19189|MPX|0|0|0|0|0|0|-93.6596|43.5495|-93.6493|43.5545
6015|80|0.4379|0|MN|27105|FSD|0|0|0|0|0|0|-95.6594|43.8314|-95.6553|43.837
6017|336|0.8078|1|WI|55093|MPX|0|0|0|0|0|0|-93.8974|44.3321|-93.8878|44.3415
6018|96|0.0406|0|MN|27165|MPX|0|0|0|0|0|0|-94.6245|44.0488|-94.6239|44.0492
6025|7392|11.9891|3|MN|27053,27171|MPX|0|0|1|75|1|0|-93.7611|45.0609|-93.58|45.1782
6028|160|10.6158|5|MN|27067,27093,27129|MPX|0|0|0|0|0|0|-94.7701|44.8625|-94.6556|44.993
6034|816|2.7139|2|MN|27171|MPX|0|0|0|0|0|0|-94.0008|45.2767|-93.9647|45.3066
6034|368|0.1733|1|MN|27173|MPX|0|0|0|0|0|0|-95.5564|44.744|-95.5531|44.7449
6035|48|0.3715|0|MN|27129|MPX|0|0|0|0|0|0|-94.6511|44.9157|-94.6471|44.9203
6041|1040|2.2006|0|MN|27171|MPX|0|0|0|0|0|0|-94.5993|45.037|-94.566|45.0584
6041|6928|10.5991|3|MN|27079|MPX|1|25|0|0|2|4|-93.7212|44.5|-93.5224|44.5587
6043|8640|0.7554|1|MN|27109|ARX|0|0|2|150|3|10|-92.4459|44.0454|-92.4331|44.0513
6043|96|2.555|0|MN|27015|MPX|1|25|0|0|0|0|-95.0271|44.1886|-94.9959|44.218
6044|512|0.2254|0|MN|27141|MPX|0|0|1|25|2|4|-93.5895|45.4282|-93.5859|45.4302
6044|144|0.5271|0|MN|27079|MPX|0|0|1|25|0|0|-93.7248|44.4015|-93.7144|44.4032
6044|768|19.3095|4|MN|27121,27151|MPX|0|0|0|0|1|0|-95.346|45.3509|-95.0861|45.5627
6049|1344|2.4279|1|MN|27059|MPX|0|0|0|0|1|2|-93.0112|45.5785|-92.966|45.5939
6051|48|2.2321|0|MN|27101|FSD|0|0|0|0|0|0|-93.8441|45.7248|-93.8039|45.7408
6054|592|1.6205|0|MN|27065|DLH|0|0|0|0|0|0|-93.1503|45.9092|-93.1257|45.9253
6056|288|0.5029|1|IA|19189|DMX|0|0|1|25|0|0|-93.5638|43.3889|-93.5564|43.3938
6057|352|2.5708|0|MN|27097,27153|MPX|0|0|0|0|0|0|-94.6037|45.9882|-94.5554|46.0043
6065|176|0.6793|0|MN|27121|MPX|0|0|0|0|0|0|-95.6958|44.2527|-95.6899|44.2616
6065|864|0.6114|2|WI|55109|MPX|0|0|1|75|0|0|-92.5493|45.1612|-92.5411|45.1679
6066|128|4.2417|1|MN|27151|MPX|0|0|0|0|0|0|-95.4426|45.3916|-95.3951|45.4432
6072|48|1.607|0|IA|19147|DMX|0|0|0|0|0|0|-94.5862|43.2315|-94.5695|43.2513
6072|544|1.6686|1|MN|27013,27103|MPX|0|0|0|0|0|0|-93.231|45.2087|-93.2066|45.2257
6089|16|1.1133|2|MN|27033|FSD|0|0|0|0|0|0|-95.2147|43.9312|-95.2034|43.9451
6090|2288|0.8079|1|MN|27141|MPX|0|0|0|0|2|4|-93.4501|45.3026|-93.4427|45.3131
6092|1472|3.6868|3|MN|27083|FSD,MPX|0|0|1|25|0|0|-95.9744|44.5684|-95.9151|44.601
6094|80|0.6557|0|MN|27151|MPX|0|0|0|0|0|0|-95.8189|45.2929|-95.808|45.2984
6094|96|1.9911|0|MN|27079|MPX|0|0|0|0|0|0|-93.6768|44.5282|-93.6473|44.5479
6094|2720|2.2409|1|MN|27141|MPX|0|0|0|0|0|0|-93.5177|45.536|-93.4774|45.552
6094|9904|0.0439|0|MN|27141|MPX|0|0|0|0|0|0|-93.5301|45.324|-93.5297|45.3246
6096|208|0.0498|0|MN|27039|ARX|0|0|0|0|0|0|-92.6139|43.9507|-92.6129|43.9507
6098|64|1.0551|0|MN|27047|MPX|0|0|0|0|0|0|-93.4417|43.8733|-93.427|43.8843
6098|80|9.5171|2|MN|27015|MPX|0|0|0|0|0|0|-95.5132|44.1931|-95.3575|44.274
6098|192|0.5935|0|MN|27145|MPX|0|0|0|0|0|0|-94.206|45.4135|-94.1959|45.4184
6098|176|1.6682|0|MN|27093|MPX|0|0|0|0|0|0|-94.6046|45.3281|-94.5797|45.3447
6101|2896|1.3116|1|MN|27139|MPX|0|0|0|0|4|8|-93.4713|44.7537|-93.4552|44.7689
6101|144|0.0937|0|MN|27079|MPX|0|0|1|25|0|0|-93.6921|44.3913|-93.6904|44.3918
6101|12304|0.2138|0|MN|27139|MPX|0|0|0|0|2|3|-93.3681|44.7772|-93.3642|44.7786
6102|176|8.9726|1|MN|27081,27083,27173|MPX|0|0|0|0|0|0|-96.0951|44.6365|-95.9298|44.6916
6102|864|6.4151|1|MN|27091|MPX|0|0|0|0|0|0|-94.5436|43.7394|-94.4514|43.8041
6102|816|1.5969|1|MN|27163|MPX|0|0|0|0|0|0|-93.2149|45.4612|-93.1905|45.4767
6102|816|2.9521|0|MN|27131,27147|MPX|0|0|0|0|1|1|-93.2378|44.2471|-93.1923|44.2747
6102|1920|1.5642|0|MN|27049|MPX|0|0|0|0|0|0|-92.9531|44.2992|-92.9319|44.3161
6104|31120|2.2548|1|MN|27037,27163|MPX|1|86|0|0|1|2|-92.9602|44.9067|-92.9169|44.9179
6106|576|1.3173|0|MN|27131|MPX|0|0|0|0|0|0|-93.2682|44.429|-93.2518|44.444
6109|1168|7.2827|1|MN|27131|MPX|0|0|0|0|1|1|-93.1426|44.4105|-92.998|44.4317
6110|1312|1.2946|0|MN|27059|MPX|0|0|0|0|0|0|-93.3013|45.5377|-93.2793|45.5483
6116|1360|1.3881|0|MN|27053|MPX|0|0|0|0|0|0|-93.5113|45.1554|-93.4912|45.1697
6120|96|2.9081|1|MN|27165|MPX|0|0|0|0|0|0|-94.3747|44.0077|-94.3314|44.036
6123|336|2.9117|1|MN|27085,27171|MPX|0|0|0|0|0|0|-94.1784|45.0257|-94.1256|45.0453
6124|16064|3.1335|0|MN|27009|MPX|0|0|0|0|0|0|-94.1272|45.6419|-94.0885|45.6783
6129|32|1.0443|1|MN|27101|FSD|0|0|0|0|0|0|-95.9957|44.2163|-95.9797|44.2262
6130|192|3.3754|0|MN|27093|MPX|0|0|0|0|0|0|-94.5297|44.993|-94.4932|45.0345
6130|80432|4.4022|1|MN|27053|MPX|3|976|0|0|1|2|-93.3074|44.898|-93.2375|44.9381
6133|832|4.3635|1|MN|27013|MPX|0|0|0|0|0|0|-95.16|43.8533|-95.1001|43.8994
6133|10064|1.7711|1|MN|27139|MPX|0|0|3|275|2|5|-93.37|44.7168|-93.3363|44.7259
6134|32|0.2147|1|MN|27081|FSD|0|0|0|0|0|0|-96.1847|44.4003|-96.1816|44.4025
6134|192|0.6601|2|MN|27095|MPX|0|0|0|0|0|0|-93.6945|45.6212|-93.686|45.6286
6134|384|0.7595|0|MN|27039|MPX|0|0|1|25|2|4|-92.6209|44.2185|-92.611|44.2269
6134|96|0.1826|0|MN|27013|MPX|0|0|0|0|0|0|-94.1352|44.2004|-94.1326|44.2023
6134|7920|1.0439|0|MN|27097|MPX|0|0|0|0|0|0|-94.3136|46.0121|-94.2953|46.0203
6134|208|3.2641|1|MN|27039|MPX|0|0|0|0|0|0|-94.9742|45.3917|-94.943|45.4336
6134|640|1.3935|1|MN|27161|MPX|0|0|0|0|0|0|-93.6255|44.1723|-93.604|44.1852
6134|416|5.3065|1|MN|27173|MPX|0|0|0|0|0|0|-95.4403|44.6152|-95.3567|44.6638
6134|128|5.402|1|MN|27097|MPX|0|0|0|0|0|0|-93.8496|45.9899|-93.7875|46.0551
6134|2320|3.6032|1|MN|27003,27059|MPX|0|0|0|0|0|0|-93.132|45.4377|-93.0652|45.4605
6134|384|0.0433|0|MN|27171|MPX|0|0|0|0|0|0|-93.9237|45.2177|-93.9229|45.218
6134|3360|13.7667|3|MN|27015,27127|MPX|0|0|0|0|0|0|-94.9288|44.2822|-94.8223|44.4664
6136|18000|1.8346|1|MN|27003,27123|MPX|0|0|0|0|0|0|-93.0824|45.1381|-93.0489|45.1502
6137|64|0.0402|0|MN|27105|FSD|0|0|0|0|0|0|-95.4426|43.8432|-95.4419|43.8435
6137|2560|2.1714|1|MN|27003,27025|MPX|0|0|0|0|0|0|-92.9593|45.4172|-92.9188|45.4305
6137|944|0.0528|2|MN|27079|MPX|0|0|0|0|0|0|-93.8874|44.3096|-93.8867|44.3102
6137|176|6.2657|1|MN|27083|FSD|0|0|0|0|1|2|-95.5179|44.8188|-95.4581|44.899
6137|15264|1.0626|1|MN|27067|MPX|0|0|0|0|1|1|-95.136|43.9886|-95.1156|43.9931
6137|2544|10.4302|1|MN|27047|MPX|1|208|1|25|0|0|-93.3963|43.6158|-93.2781|43.7401
6140|80|0.8119|0|MN|27039|MPX|0|0|0|0|0|0|-92.9283|44.2248|-92.9143|44.2309
6140|192|0.2276|0|MN|27009|MPX|0|0|0|0|0|0|-93.7331|45.7789|-93.7285|45.7798
6140|208|2.0005|1|MN|27093|MPX|0|0|0|0|0|0|-94.5297|44.9677|-94.4969|44.985
6142|432|0.5317|0|MN|27145|MPX|0|0|0|0|0|0|-94.5466|45.4472|-94.5368|45.4506
6146|144|3.2092|0|MN|27047|MPX|0|0|0|0|0|0|-93.3963|43.8094|-93.3367|43.827
6147|112|1.195|0|MN|27153|MPX|0|0|0|0|0|0|-94.9775|45.9396|-94.9538|45.945
6151|608|1.814|1|MN|27145|MPX|0|0|0|0|0|0|-94.3168|45.4425|-94.2843|45.4556
6151|144|0.6194|1|MN|27079|MPX|0|0|0|0|0|0|-93.5719|44.5009|-93.5634|44.5074
6151|48|0.1091|0|MN|27043|MPX|0|0|0|0|2|5|-94.1335|43.6497|-94.1331|43.6513
6151|32|0.0212|3|IA|19063|DMX|0|0|0|0|0|0|-94.859|43.3201|-94.8586|43.3202
6153|176|4.6751|1|MN|27121|MPX|0|0|0|0|0|0|-95.2201|45.7084|-95.1378|45.7441
6153|48|2.4684|0|IA|19189|MPX|0|0|0|0|0|0|-93.7909|43.5039|-93.7639|43.5337
6154|32|1.3629|2|IA|19109|MPX|0|0|0|0|0|0|-94.392|43.487|-94.37|43.4987
6154|192|2.4484|1|MN|27067,27093|MPX|0|0|0|0|0|0|-94.7212|45.2962|-94.6821|45.3185
6154|112|0.515|1|MN|27161|MPX|0|0|0|0|0|0|-93.3533|44.1798|-93.3472|44.1858
6161|2560|0.4846|2|MN|27013|MPX|0|0|1|25|0|0|-93.8173|44.1689|-93.8113|44.1744
6161|2208|1.9306|1|MN|27163|MPX|0|0|0|0|0|0|-92.8722|45.0853|-92.8398|45.1014
6162|48|2.2756|1|MN|27043|MPX|0|0|0|0|0|0|-95.5895|44.7628|-95.5541|44.7841
6162|160|7.3285|1|MN|27033,27165|FSD,MPX|0|0|0|0|2|0|-94.9203|43.9875|-94.8049|44.0536
6162|240|0.434|0|MN|27067|MPX|0|0|0|0|0|0|-94.9198|45.1913|-94.9119|45.1941
6162|144|3.1884|1|MN|27015|MPX|0|0|0|0|0|0|-94.6443|44.2481|-94.5829|44.2619
6162|64|2.4052|0|MN|27103|MPX|0|0|0|0|0|0|-94.2068|44.3076|-94.1656|44.326
6162|1184|0.9182|1|MN|27141,27171|MPX|0|0|0|0|0|0|-93.9327|45.4491|-93.9187|45.4581
6166|24480|0.4034|0|MN|27013|MPX|0|0|2|50|2|8|-93.9367|44.1996|-93.9319|44.2044
6166|12032|3.6789|2|MN|27019|MPX|0|0|0|0|1|2|-93.5744|44.8486|-93.5318|44.8925
6167|48|0.2121|0|MN|27063|FSD|0|0|0|0|0|0|-95.3714|43.7886|-95.3682|43.7907
6168|10448|7.2372|2|MN|27013|MPX|0|0|0|0|3|5|-93.9013|44.1799|-93.8267|44.2699
6168|96|4.0262|2|MN|27165|MPX|0|0|0|0|0|0|-92.9898|44.8401|-92.9143|44.8632
6168|96|0.4059|1|MN|27105|FSD|0|0|0|0|0|0|-95.6136|43.6696|-95.6067|43.6726
6168|1984|2.379|2|MN|27025,27163|MPX|0|0|0|0|2|4|-92.7862|45.3296|-92.7675|45.3614
6168|368|0.0233|0|MN|27145|MPX|0|0|0|0|0|0|-94.46|45.4413|-94.4596|45.4416
6170|128|3.5152|2|MN|27165|MPX|0|0|0|0|0|0|-94.6883|44.038|-94.628|44.0646
6173|48|1.0753|0|MN|27101|MPX|0|0|0|0|0|0|-94.8688|43.6924|-94.8493|43.6989
6177|112|1.9552|1|MN|27121|MPX|0|0|0|0|0|0|-95.5214|45.6134|-95.4877|45.6291
6178|6944|6.5365|2|MN|27003,27025|MPX|0|0|1|75|0|0|-93.0203|45.3726|-92.8865|45.3832
6178|48|0.4213|1|MN|27129|MPX|0|0|0|0|0|0|-94.7268|44.7919|-94.7209|44.7964
6179|192|0.6178|0|MN|27093|MPX|0|0|0|0|0|0|-94.5537|45.3194|-94.5442|45.3253
6179|240|3.3701|1|MN|27065|MPX|0|0|0|0|0|0|-93.3778|45.9603|-93.3144|45.9812
6179|240|0.0166|1|MN|27049|ARX|0|0|0|0|0|0|-92.5517|44.3013|-92.5514|44.3015
6180|96|1.0608|0|IA|19063|MPX|0|0|0|0|0|0|-94.5696|43.5078|-94.5594|43.5213
6180|1632|1.5138|1|MN|27131,27139|MPX|0|0|0|0|0|0|-93.2426|44.5894|-93.2186|44.6031
6181|103392|0.0359|0|MN|27053|MPX|0|0|1|25|3|9|-93.2006|44.9874|-93.2002|44.9878
6181|96|1.1127|0|MN|27047|MPX|0|0|0|0|0|0|-93.5063|43.6105|-93.4923|43.623
6182|608|8.6165|3|IA|19081,19189|DMX|0|0|0|0|0|0|-93.7267|43.274|-93.605|43.3619
6184|4864|1.347|2|MN|27161|MPX|0|0|0|0|3|7|-93.4065|44.1173|-93.384|44.1283
6186|32|3.8075|1|MN|27033|FSD|0|0|0|0|0|0|-95.7574|44.389|-95.6835|44.4049
6189|4752|0.7269|1|MN|27109|ARX|0|0|0|0|0|0|-92.3777|44.1523|-92.3656|44.1583
6193|96|1.1504|0|MN|27145|MPX|0|0|0|0|0|0|-94.7861|45.5873|-94.766|45.5962
6193|96|1.2956|0|MN|27129|MPX|0|0|0|0|0|0|-94.8051|44.5359|-94.7876|44.5499
6193|432|0.2964|0|MN|27049|MPX|0|0|0|0|0|0|-92.5551|44.3464|-92.5522|44.3501
6193|4672|0.2703|0|MN|27023|MPX|0|0|0|0|0|0|-95.6181|45.021|-95.6144|45.0239
6195|92224|0.8724|1|MN|27123|MPX|1|123|1|125|1|7|-93.0238|45.0163|-93.0118|45.0257
6195|1024|1.0063|0|MN|27145|MPX|0|0|0|0|0|0|-94.4777|45.4061|-94.4598|45.4135
6195|272|0.0527|0|MN|27037|MPX|0|0|0|0|0|0|-92.848|44.674|-92.8476|44.6747
6197|192|2.2424|2|MN|27067|MPX|0|0|0|0|0|0|-94.8543|45.1037|-94.8298|45.1312
6197|464|0.3243|0|MN|27171|MPX|0|0|0|0|0|0|-94.1275|45.362|-94.1258|45.3666
6197|2320|8.1892|1|MN|27145|MPX|0|0|0|0|0|0|-94.6166|45.6146|-94.4927|45.6955
6198|32|0.1168|0|MN|27127|MPX|0|0|0|0|0|0|-95.3881|44.3461|-95.3871|44.3476
6203|496|1.816|0|MN|27059,27065|MPX|0|0|0|0|0|0|-93.3414|45.7747|-93.3339|45.8004
6205|96|2.6079|1|MN|27043,27047|MPX|0|0|0|0|0|0|-93.584|43.822|-93.5503|43.8508
6205|160|0.643|1|MN|27041|MPX|0|0|1|25|0|0|-95.1569|45.8878|-95.1441|45.8905
6211|864|0.0349|0|MN|27141|MPX|0|0|0|0|1|0|-95.444|45.1801|-95.4435|45.1805
6212|48|1.0647|0|MN|27129|MPX|0|0|0|0|0|0|-95.2616|44.805|-95.2442|44.8142
6212|17616|0.6133|1|MN|27139|MPX|0|0|0|0|3|5|-95.3847|45.1506|-95.3787|45.1584
6212|2576|0.8282|1|MN|27079|MPX|0|0|0|0|0|0|-93.6603|44.4643|-93.6519|44.4747
